48.85680577863117; 2.344701659193454;Paris
48.585217460500026; 7.736631137529066;Strasbourg
47.320163375203734; 5.036037193884919;Dijon
43.60272006767133; 1.441503456617365;Toulouse
49.44197720254381; 1.090404459865928;Rouen
48.957204697858195; 4.365319859601311;Chalons-en-Champagne
45.77947197448936; 3.088490576171069;Clermont-Ferrand
47.21684205903357; -1.551502310145507;Nantes
47.238401534008254; 6.025019975384047;Besancon
48.1085951462222; -1.6792348710963232;Rennes
43.30021299232424; 5.38012296519811;Marseille
49.1182112882402; 6.175534870615848;Metz
44.84267933141048; -0.57291679511206;Bordeaux
45.76236133106867; 4.834514903252812;Lyon
50.6299309661142; 3.062322331292969;Lille
43.60694771426994; 3.875238131305296;Montpellier
46.581776073397926; 0.344343865632105;Poitiers
47.900031674274985; 1.905768551869675;Orleans
45.8364186991017; 1.2621209843260681;Limoges
49.18104653103242; -0.35648958116503804;Caen
49.89359274557187; 2.299450265131727;Amiens
45.911982242304816; 6.125507967868571;Annecy
43.64692235662374; 0.588426332442964;Auch
43.12671786471093; 5.927966528618144;Toulon
44.35793053023319; 2.576832368625185;Rodez
48.07002516436402; -0.7718624446116491;Laval
47.79652160243009; 3.570867776447699;Auxerre
47.085208986455456; 2.3947563694247442;Bourges
47.47047683398469; -0.555012765768455;Angers
44.51834169344339; 3.498572922786073;Mende
45.44063981336048; 4.390834812452644;Saint-Etienne
47.395413403401065; 0.693427643079031;Tours
43.30061005478507; -0.369120660779204;Pau
46.67064968383611; -1.426138895997859;La Roche-sur-Yon
43.92671563774197; 2.147476255732661;Albi
47.621588890804354; 6.156360036423499;Vesoul
48.509986169746426; -2.763184580809301;Saint-Brieuc
48.445817141502125; 1.5031487777507109;Chartres
48.43080855751517; 0.086619129998941;Alencon
45.0433051563826; 3.885819449160785;Le-Puy-en-Velay
48.631364082068586; 2.442708296067425;Evry
44.01945350282874; 1.354057120440789;Montauban
48.54163727850228; 2.6588734880647653;Melun
44.08600925976624; 6.217695711870434;Digne-les-bains
44.728427528422785; 4.592244755465834;Privas
42.69509416891972; 2.893950147914929;Perpignan
46.80947210303073; 1.6920288078072132;Chateauroux
43.213790977309095; 2.352004518147885;Carcassonne
48.29646121574952; 4.074777793812392;Troyes
46.56250290053961; 3.329100335454065;Moulins
49.11641345063524; -1.090142253533681;Saint-Lo
42.96511412641295; 1.607005737057787;Foix
43.23370805238343; 0.07333634824483501;Tarbes
48.804746275774725; 2.128281366149503;Versailles
43.94806603871568; 4.808462460296328;Avignon
46.98861308193391; 3.15989311264839;Nevers
44.930959251412254; 4.893296791265599;Valence
48.77389237606513; 5.159970440916849;Bar-le-Duc
48.105464719794085; 5.141790005881871;Chaumont
48.689610494535486; 6.187406613021897;Nancy
45.565644948142456; 5.9217648077895095;Chambery
47.98564468425148; 0.19280097241440403;Le Mans
48.07817737709632; 7.356119354674896;Colmar
46.15671984000617; -1.147801095900088;La Rochelle
46.323981358394484; -0.460212512230243;Niort
49.76968739847668; 4.72344815439256;Charleville-Mezieres
44.55828752699916; 6.077698399294994;Gap
43.701547048480265; 7.261721668620592;Nice
49.571551639646636; 3.619385080927956;Laon
43.89127131137023; -0.500148890227131;Mont-de-Marsan
45.18554496669607; 5.715079750220817;Grenoble
45.18935089262743; 0.707015596413719;Perigueux
48.778734265792956; 2.441128488916333;Creteil
48.90158090557405; 2.202096617746199;Nanterre
47.64309725027975; 6.8562908908217945;Belfort
46.203729625039095; 5.22669493959291;Bourg-en-Bresse
47.99591135441425; -4.102091930047734;Quimper
44.45101309067445; 1.4352852042008641;Cahors
46.675335043225274; 5.554148070068186;Lons-le-Saunier
48.183087125339775; 6.444585546739186;Epinal
45.65180332629937; 0.15846107873303802;Angouleme
50.29158452394605; 2.775516298656199;Arras
49.0236015015961; 1.152616775515009;Evreux
47.658780232609516; -2.758089809365857;Vannes
47.588270012872876; 1.330237262322263;Blois
44.20410290220869; 0.6186066363781321;Agen
43.836600844778616; 4.359331162600978;Nimes
46.17212959248886; 1.868300399072274;Gueret
49.431280305431464; 2.08479942234391;Beauvais
46.30413858212796; 4.831134525074437;Macon
49.052114079055514; 2.096378354935794;Pontoise
48.907814716711364; 2.441021193872537;Bobigny
44.927549055896016; 2.44247920416064;Aurillac
45.26849925897422; 1.770660944319392;Tulle
